areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10
Dyker Heights,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.000,2500.000,2300.000,,,,,,2400.000,2400.000,2500.000,2350.000,2550.000,2400.000,2400.000,2400.000,2450.000,2450.000,2500.000,2450.000,2450.000,2450.000,2425.000,2300.000,2400.000,2400.000,,2300.000,2400.000,2395.000,2450.000,2350.000,2350.000,2375.000,2400.000,2400.000,2400.000,2500.000,2500.000,2500.000,2500.000,2500.000,2500.000,2500.000,2600.000,2425.000,2400.000,2350.000,2400.000,2400.000,2400.000,2450.000,2428.000,2495.000,2495.000,2450.000,2400.000,,,,2400.000,2400.000,2400.000,2300.000,2300.000,2348.000,2600.000,2500.000,2400.000,2350.000,2295.000,2250.000,2200.000,2300.000,2450.000,2450.000,2500.000,,,,,2525.000,2600.000,2600.000,2500.000,2650.000,3000.000,3000.000,3200.000
East Brooklyn,Brooklyn,submarket,2050.000,2200.000,2300.000,2400.000,2400.000,2150.000,2100.000,1950.000,1950.000,1950.000,2375.000,2400.000,2350.000,1925.000,2100.000,2100.000,2100.000,2100.000,2150.000,2250.000,2250.000,2200.000,2400.000,2250.000,2250.000,2299.000,2498.000,2495.000,2300.000,2400.000,2500.000,2499.000,2473.000,2495.000,2500.000,2449.000,2473.000,2499.000,2500.000,2592.000,2700.000,2700.000,2750.000,2800.000,2800.000,2750.000,2700.000,2700.000,2700.000,2700.000,2750.000,2800.000,2850.000,2900.000,2900.000,2950.000,2850.000,2793.000,2750.000,2795.000,2800.000,2800.000,2800.000,2800.000,2800.000,2800.000,2875.000,2950.000,2975.000,2995.000,2940.000,2927.000,2900.000,2899.000,2900.000,2900.000,2990.000,2995.000,2990.000,2995.000,2950.000,2900.000,2850.000,2800.000,2800.000,2800.000,2840.000,2897.000,2900.000,2950.000,2950.000,2995.000,2995.000,2850.000,2800.000,2750.000,2796.000,2750.000,2800.000,2850.000,2900.000,2999.000,3000.000,2976.000,2951.000,2850.000,2799.000,2750.000,2777.000,2795.000,2800.000,2850.000,2995.000,2999.000,3000.000,3100.000,3100.000,3100.000,3095.000,2999.000,2999.000,3000.000,2995.000,2999.000,2999.000,2950.000,2899.000,2800.000,2749.000,2649.000,2600.000,2595.000,2582.000,2587.000,2600.000,2700.000,2750.000,2800.000,2990.000,3000.000,3000.000,3000.000,3099.000,3150.000,3200.000,3399.000,3350.000,3400.000,3500.000,3750.000,3900.000,3850.000,3750.000,3600.000
East Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Flatbush,Brooklyn,neighborhood,,,,,,,2450.000,2450.000,2450.000,,,,,,,1800.000,1825.000,,2450.000,2470.000,2450.000,2450.000,2450.000,,2483.000,2195.000,2500.000,2198.000,,,2550.000,2550.000,,,,,,,,,2100.000,,1895.000,2100.000,,,,,2500.000,2650.000,2800.000,2500.000,2300.000,2250.000,2275.000,2200.000,2200.000,2350.000,2300.000,2100.000,2300.000,2500.000,2050.000,2400.000,2900.000,2700.000,2200.000,2300.000,2300.000,2400.000,2400.000,2500.000,2487.000,2300.000,2200.000,2300.000,2300.000,2300.000,2300.000,2400.000,2395.000,2395.000,2390.000,2395.000,2395.000,2399.000,2399.000,2399.000,2399.000,2425.000,2499.000,2500.000,2499.000,2400.000,2400.000,2400.000,2400.000,2500.000,2500.000,2500.000,2695.000,2500.000,2500.000,2600.000,2650.000,2699.000,2599.000,2499.000,2500.000,2500.000,2500.000,2795.000,2500.000,2500.000,2600.000,2600.000,2598.000,2550.000,2600.000,2750.000,2675.000,2625.000,2713.000,2700.000,2600.000,2695.000,2650.000,2725.000,2700.000,2700.000,2797.000,2799.000,2775.000,2710.000,2499.000,2400.000,2600.000,2600.000,2600.000,2650.000,2600.000,2675.000,2750.000,2600.000,2699.000,2995.000,2948.000,2900.000,3000.000,3150.000,3199.000,3200.000,3200.000,3200.000
East Harlem,Manhattan,neighborhood,2750.000,2690.000,2593.000,2873.000,2690.000,2523.000,2750.000,2765.000,2750.000,2595.000,2750.000,,,2995.000,,,2948.000,,,2500.000,2650.000,2900.000,2825.000,3195.000,3195.000,2995.000,3000.000,3345.000,3450.000,3396.000,3396.000,3369.000,3395.000,3400.000,3396.000,3295.000,3200.000,3050.000,2975.000,2548.000,3200.000,2925.000,2900.000,3000.000,2999.000,2900.000,2650.000,2700.000,3392.000,2999.000,2949.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,2923.000,2948.000,2900.000,2700.000,2800.000,2700.000,2850.000,2999.000,3200.000,3323.000,3300.000,3100.000,3025.000,3000.000,2950.000,2995.000,3000.000,3225.000,3098.000,3100.000,3250.000,3100.000,3200.000,3345.000,3345.000,3300.000,3300.000,3273.000,3250.000,3117.000,3250.000,3300.000,3297.000,3273.000,3195.000,3092.000,3055.000,2895.000,3000.000,2996.000,3075.000,3099.000,3150.000,3250.000,3200.000,3195.000,3263.000,3250.000,3195.000,2885.000,2845.000,3063.000,3037.000,3170.000,3288.000,3400.000,3400.000,3338.000,3300.000,3195.000,3350.000,3000.000,3195.000,3483.000,3498.000,3295.000,3318.000,3295.000,3125.000,2995.000,2895.000,2895.000,2747.000,2631.000,2595.000,2595.000,2723.000,2698.000,2650.000,2700.000,2816.000,2875.000,2980.000,2900.000,2945.000,2995.000,3150.000,3080.000,3250.000,3295.000,3300.000,3575.000,3500.000,3750.000,3800.000,3750.000,3595.000
East New York,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.000,,,,,,,,,,,,1598.000,1600.000,1675.000,,,2142.000,1900.000,1850.000,1900.000,1948.000,1973.000,1950.000,1850.000,1900.000,1895.000,1900.000,1950.000,2025.000,2050.000,1999.000,2000.000,1999.000,2000.000,2000.000,2000.000,2095.000,2100.000,2050.000,2100.000,2200.000,2295.000,2300.000,2500.000,2500.000,2313.000,2300.000,2200.000,2225.000,2199.000,2200.000,2250.000,2250.000,2300.000,2200.000,2275.000,2250.000,2173.000,2299.000,2200.000,2275.000,2350.000,2350.000,2350.000,2300.000,2300.000,2400.000,2350.000,2350.000,2295.000,2225.000,2300.000,2300.000,2393.000,2300.000,2300.000,2300.000,2300.000,2300.000,2325.000,2400.000,2400.000,2400.000,2400.000,2400.000,2400.000,2500.000,2500.000,2448.000,2400.000,2399.000,2399.000,2350.000,2350.000,2350.000,2350.000,2350.000,2350.000,2375.000,2399.000,2300.000,2350.000,2399.000,2425.000,2500.000,2500.000,2500.000,2500.000,2499.000,2448.000,2499.000,2600.000,2650.000,2650.000,2890.000,2800.000,2800.000
East Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.000,1850.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.000,,,2200.000,,2200.000,2175.000,,2150.000,2150.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.000,2565.000,2600.000,,,,,,,,,,,
East Village,Manhattan,neighborhood,3650.000,3650.000,4000.000,3625.000,4300.000,4300.000,3895.000,4095.000,4295.000,4400.000,3950.000,4145.000,4000.000,4595.000,4400.000,4000.000,4200.000,4200.000,3900.000,3995.000,4500.000,4423.000,4650.000,4300.000,4500.000,4473.000,4423.000,4475.000,4450.000,4595.000,4795.000,4795.000,4625.000,4600.000,4500.000,4573.000,4650.000,4600.000,4663.000,4500.000,4698.000,4625.000,4495.000,4500.000,4600.000,4700.000,4700.000,4500.000,4995.000,5000.000,4995.000,4995.000,4995.000,5000.000,4995.000,4995.000,4663.000,4625.000,4500.000,4995.000,5000.000,5100.000,5200.000,4950.000,4850.000,4900.000,4900.000,4800.000,4795.000,4995.000,4950.000,4750.000,4938.000,4900.000,4997.000,5000.000,5000.000,5200.000,5100.000,4950.000,4850.000,4610.000,4700.000,4750.000,5000.000,5200.000,5175.000,5100.000,5000.000,4950.000,4995.000,4995.000,4800.000,4750.000,4490.000,4500.000,4775.000,4545.000,5250.000,5400.000,5300.000,5098.000,5025.000,5000.000,4995.000,4868.000,4875.000,4800.000,4800.000,4800.000,4900.000,5158.000,5450.000,5300.000,5200.000,5400.000,5300.000,5098.000,5050.000,5500.000,5378.000,5379.000,5500.000,5333.000,5000.000,4900.000,4600.000,4300.000,4200.000,4150.000,4000.000,4000.000,4000.000,4000.000,4295.000,4495.000,5000.000,5400.000,5400.000,5500.000,5500.000,5175.000,5700.000,5695.000,5700.000,5995.000,6100.000,6050.000,6300.000,6500.000,6598.000,6500.000,6741.000,6400.000
Eastchester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edenwald,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.000,,,,,,,,,,,3300.000,2800.000,2700.000,,,,2575.000,,2500.000,2600.000,2550.000,2750.000,2500.000,2650.000,2625.000,,2550.000,2948.000,2850.000,,2700.000,2700.000,2650.000,2650.000,2700.000,2750.000,2750.000,2750.000,2739.000,2700.000,2550.000,2750.000,2725.000,2725.000,2561.000,2625.000,2700.000,2775.000,2700.000,2700.000,2700.000,2750.000,2600.000,2725.000,2800.000,2800.000,2800.000,,2750.000,2600.000,2650.000,2700.000,2499.000,2500.000,2498.000,2600.000,2825.000,2699.000,2699.000,2600.000,2500.000,2500.000,2500.000,2690.000,2640.000,2775.000,2775.000,2800.000,2715.000,,2700.000,2750.000,3000.000,,2900.000,2899.000,3100.000,3148.000
Financial District,Manhattan,neighborhood,6000.000,5900.000,5995.000,5998.000,5948.000,5895.000,5895.000,5215.000,5183.000,5300.000,4923.000,4600.000,5050.000,5898.000,5900.000,5938.000,5898.000,5988.000,6000.000,6100.000,6200.000,7448.000,6550.000,5563.000,7075.000,6600.000,6200.000,6000.000,6100.000,6249.000,6200.000,6200.000,5995.000,5878.000,5995.000,6100.000,5800.000,5775.000,5260.000,5375.000,4473.000,4400.000,4426.000,4320.000,4650.000,4600.000,5798.000,5995.000,5995.000,5995.000,5798.000,5700.000,6350.000,6500.000,5999.000,5795.000,5895.000,6095.000,5795.000,5995.000,6195.000,7000.000,7000.000,6400.000,5795.000,5200.000,5995.000,7475.000,7898.000,6600.000,6800.000,7075.000,7929.000,7795.000,7648.000,8062.000,7695.000,7929.000,6800.000,5895.000,5927.000,6404.000,6395.000,6750.000,5954.000,5954.000,6440.000,6500.000,6936.000,6800.000,6150.000,6000.000,6448.000,6845.000,6763.000,6500.000,6814.000,7404.000,7629.000,6375.000,7495.000,6750.000,6826.000,6095.000,6500.000,6500.000,6500.000,6536.000,6333.000,6500.000,6963.000,6295.000,6050.000,6000.000,6300.000,6033.000,5843.000,5598.000,5446.000,6500.000,6400.000,5500.000,6871.000,7306.000,6600.000,6285.000,5785.000,5769.000,5995.000,5775.000,5850.000,6000.000,6310.000,6000.000,6245.000,6300.000,6750.000,7460.000,7480.000,6825.000,6500.000,5800.000,6300.000,6895.000,6998.000,7000.000,7000.000,7518.000,8030.000,8000.000,8500.000,7800.000,7500.000,8495.000
Flatbush,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.000,2000.000,2000.000,1950.000,1988.000,2000.000,2300.000,2325.000,2175.000,,2175.000,2000.000,2000.000,2325.000,2300.000,2325.000,2100.000,2200.000,2200.000,2300.000,2200.000,2200.000,2200.000,2373.000,2500.000,2500.000,2498.000,2400.000,2450.000,2548.000,2362.000,2400.000,2300.000,2300.000,2250.000,2200.000,2250.000,2350.000,2400.000,2557.000,2500.000,2400.000,2400.000,2400.000,2400.000,2400.000,2400.000,2400.000,2400.000,2400.000,2450.000,2500.000,2500.000,2500.000,2599.000,2500.000,2500.000,2500.000,2500.000,2499.000,2513.000,2500.000,2700.000,2500.000,2500.000,2500.000,2725.000,2700.000,2700.000,2619.000,2550.000,2500.000,2500.000,2600.000,2575.000,2577.000,2600.000,2695.000,2650.000,2695.000,2650.000,2600.000,2695.000,2594.000,2695.000,2660.000,2600.000,2600.000,2595.000,2655.000,2650.000,2600.000,2500.000,2500.000,2500.000,2455.000,2400.000,2499.000,2500.000,2650.000,2600.000,2799.000,2799.000,2800.000,2799.000,2850.000,2850.000,3000.000,3000.000,2975.000,2975.000,3200.000,3287.000,3400.000,3654.000,3500.000,3100.000
Flatiron,Manhattan,neighborhood,10000.000,10000.000,8500.000,12000.000,12000.000,16000.000,11200.000,15000.000,14500.000,11200.000,10925.000,10900.000,10950.000,9995.000,9250.000,11500.000,8050.000,11250.000,10950.000,10000.000,8900.000,9750.000,10900.000,10900.000,10995.000,10325.000,8748.000,9000.000,8995.000,8995.000,10948.000,10000.000,10950.000,10000.000,12500.000,12500.000,12200.000,11900.000,11700.000,11500.000,11625.000,11625.000,11500.000,11500.000,11625.000,10500.000,12000.000,12000.000,12000.000,12725.000,12000.000,11900.000,11925.000,12500.000,12500.000,11925.000,11925.000,11925.000,11900.000,12450.000,10995.000,11900.000,10000.000,10248.000,10000.000,11995.000,10077.000,11250.000,11995.000,9995.000,9995.000,9995.000,10375.000,9250.000,12875.000,11500.000,9500.000,9995.000,10999.000,11750.000,12500.000,12000.000,12500.000,13495.000,13498.000,12460.000,10750.000,7648.000,8000.000,11000.000,12500.000,11948.000,11995.000,11998.000,12000.000,10500.000,12000.000,12030.000,10750.000,10499.000,10000.000,9500.000,9973.000,11446.000,10250.000,10000.000,11000.000,12250.000,12000.000,11954.000,12000.000,7812.000,8112.000,10000.000,11659.000,11828.000,11936.000,12035.000,10000.000,11998.000,10980.000,10000.000,10000.000,9750.000,8975.000,10000.000,9995.000,9750.000,9873.000,10030.000,10015.000,11378.000,11176.000,13000.000,10831.000,11155.000,9575.000,7800.000,8748.000,11394.000,7998.000,9500.000,8000.000,8000.000,8500.000,9127.000,11950.000,10179.000,11950.000,9999.000,9750.000,11065.000,14034.000,11500.000
Flatlands,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floral Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flushing,Queens,neighborhood,1800.000,,,,,,,,,,,,,,,,,,,1850.000,2150.000,2200.000,,,,,,,,,,,,,,,,,,,,,,2188.000,2500.000,,,,,,2614.000,2400.000,2050.000,2200.000,,2301.000,2600.000,2550.000,2375.000,2500.000,2500.000,2495.000,2400.000,2250.000,2150.000,2250.000,2445.000,2525.000,2400.000,2400.000,2363.000,2350.000,2670.000,2500.000,2400.000,2575.000,2650.000,2625.000,2600.000,2450.000,2600.000,2600.000,2650.000,2600.000,2675.000,2575.000,2575.000,2575.000,2550.000,2700.000,2800.000,2950.000,2625.000,,2650.000,,3000.000,2727.000,2900.000,2750.000,2898.000,2800.000,2470.000,2588.000,2550.000,2450.000,2500.000,2300.000,2400.000,2519.000,2590.000,2590.000,2700.000,2670.000,2800.000,2750.000,2700.000,2700.000,2645.000,2590.000,2590.000,2500.000,2498.000,,2412.000,2500.000,2550.000,2550.000,2775.000,2600.000,2448.000,2450.000,2500.000,2500.000,2500.000,2675.000,2675.000,2560.000,2638.000,2800.000,2800.000,2875.000,,,3000.000,3400.000,2900.000,2775.000,2800.000,2800.000,3000.000,3225.000,3175.000,2875.000
Fordham,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.000,2250.000,2000.000,2000.000,2000.000,,,,,,,,,,,,,,2450.000,2450.000,2325.000,2300.000,,,2429.000,2429.000,2220.000,2429.000,2406.000,2406.000,2395.000,2398.000,2300.000,2325.000,,,,,,,,,,,,,2304.000,,,,,,,,,,,,,,,2475.000,2600.000,,,,,,,
Forest Hills,Queens,neighborhood,3300.000,3300.000,3350.000,,,,,,,,,,,,,2900.000,2600.000,2550.000,,3100.000,3598.000,3695.000,2795.000,,,,2695.000,2895.000,3600.000,3600.000,3600.000,3600.000,2875.000,2850.000,3025.000,2800.000,2995.000,2995.000,2798.000,2990.000,,,3495.000,3900.000,3650.000,3000.000,3200.000,3448.000,3875.000,3745.000,3500.000,3000.000,3000.000,3048.000,3500.000,3500.000,3500.000,3500.000,3525.000,3500.000,3500.000,3125.000,3125.000,3125.000,3125.000,3125.000,3200.000,3500.000,3650.000,3425.000,3698.000,3600.000,3200.000,3500.000,3125.000,3250.000,3350.000,3500.000,3450.000,3400.000,3400.000,3300.000,3000.000,3150.000,3050.000,3000.000,3300.000,3350.000,3498.000,3600.000,3600.000,3600.000,3700.000,3550.000,3300.000,3275.000,3375.000,3250.000,3499.000,3675.000,3498.000,3270.000,3498.000,3498.000,3350.000,3400.000,3450.000,3500.000,3525.000,3500.000,3400.000,3500.000,3600.000,3650.000,3700.000,3780.000,3678.000,3600.000,3780.000,4200.000,3650.000,3850.000,4400.000,4025.000,3600.000,3200.000,3500.000,3295.000,3000.000,3150.000,3000.000,3313.000,3325.000,3200.000,3350.000,3000.000,3500.000,3690.000,3650.000,3700.000,3400.000,3300.000,3500.000,3550.000,4000.000,3800.000,3725.000,3997.000,3900.000,3950.000,3974.000,3999.000,3800.000,3700.000
Fort Greene,Brooklyn,neighborhood,3475.000,3375.000,3800.000,3075.000,3173.000,4395.000,3800.000,,,,,,4000.000,,,3475.000,5000.000,5600.000,,,,4950.000,3475.000,,,5900.000,,5639.000,,,,5400.000,,,3500.000,,,4750.000,4675.000,4600.000,4400.000,4000.000,4750.000,4400.000,4400.000,5000.000,4050.000,3950.000,3900.000,3900.000,3688.000,3750.000,3798.000,5200.000,5200.000,4900.000,4475.000,4484.000,4500.000,4617.000,4625.000,4445.000,4500.000,4850.000,4575.000,4450.000,4500.000,4350.000,4650.000,3500.000,3200.000,4300.000,3995.000,3975.000,4500.000,4475.000,5025.000,4400.000,3998.000,4075.000,4300.000,4000.000,3700.000,3975.000,3998.000,3900.000,3850.000,3999.000,3833.000,3800.000,3900.000,3963.000,4950.000,6498.000,5750.000,4175.000,4200.000,4200.000,4200.000,4650.000,4800.000,4150.000,3995.000,3950.000,5600.000,4058.000,4500.000,3900.000,3900.000,4900.000,4450.000,4600.000,5128.000,4575.000,4395.000,4795.000,5223.000,4100.000,4500.000,4575.000,4500.000,4500.000,5000.000,5398.000,4200.000,4150.000,4200.000,3800.000,3780.000,3328.000,3500.000,3650.000,3800.000,2850.000,3500.000,3225.000,3950.000,3850.000,3550.000,3999.000,4650.000,4600.000,4800.000,6950.000,5574.000,4600.000,4200.000,4950.000,5000.000,5895.000,6600.000,4900.000,5900.000,7500.000
Fresh Meadows,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerritsen Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Oaks,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glendale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.000,2450.000,2300.000,,,,,,,,2348.000,2350.000,2325.000,2300.000,2300.000,,2100.000,2155.000,2210.000,2300.000,2325.000,2300.000,2200.000,2250.000,2200.000,2295.000,2297.000,,,2250.000,2300.000,,,2300.000,2400.000,2400.000,2300.000,2350.000,2498.000,2400.000,2399.000,2350.000,2299.000,2273.000,2295.000,2298.000,2450.000,2475.000,2400.000,2300.000,2400.000,2399.000,2450.000,2299.000,2274.000,2300.000,2375.000,2475.000,2500.000,2425.000,2400.000,2425.000,2500.000,2500.000,2450.000,2423.000,2250.000,2200.000,2175.000,2275.000,2275.000,2200.000,2350.000,2350.000,2448.000,2448.000,2350.000,2299.000,2500.000,2495.000,2448.000,,2775.000,3075.000,3000.000,2950.000,2700.000,2799.000,2650.000,2675.000
Gowanus,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.000,,,,,4098.000,4100.000,4150.000,4150.000,4000.000,4000.000,3250.000,3000.000,3650.000,3999.000,,4250.000,4200.000,4200.000,3999.000,4200.000,3999.000,3670.000,4000.000,3950.000,3995.000,4200.000,3997.000,4000.000,3995.000,3995.000,3997.000,4000.000,4000.000,3950.000,3995.000,3948.000,4100.000,4098.000,4100.000,4100.000,3999.000,3825.000,3800.000,3800.000,3150.000,3600.000,3700.000,3700.000,3600.000,3875.000,3950.000,3990.000,3225.000,3000.000,3000.000,2973.000,3550.000,4050.000,5500.000,3800.000,3800.000,3800.000,3398.000,3499.000,3200.000,3200.000,3425.000,,,,4650.000,4050.000,4050.000,4100.000,4048.000,3795.000,3299.000,3250.000,3880.000,3200.000,3830.000,3899.000,3800.000,3600.000,3620.000,3400.000,3350.000,3117.000,3117.000,3184.000,3100.000,3400.000,3250.000,3500.000,3600.000,3600.000,3563.000,3575.000,3250.000,4200.000,,,3850.000,4000.000,,,4725.000,4775.000,4775.000,,,
Gramercy Park,Manhattan,neighborhood,4445.000,4745.000,4745.000,4400.000,4998.000,4948.000,4600.000,4745.000,7000.000,7500.000,7695.000,7645.000,7098.000,6550.000,5900.000,6050.000,5795.000,5575.000,6500.000,6700.000,5395.000,9450.000,11725.000,10463.000,7400.000,6300.000,5995.000,5295.000,5295.000,5295.000,5000.000,5048.000,5148.000,6000.000,5000.000,6743.000,6743.000,6448.000,5295.000,5395.000,5345.000,5273.000,5598.000,5800.000,5395.000,5395.000,6250.000,5600.000,5550.000,5295.000,5295.000,5295.000,5295.000,5395.000,5548.000,6350.000,5345.000,6150.000,7748.000,6975.000,6500.000,5898.000,5995.000,5395.000,5295.000,5495.000,6050.000,5545.000,6100.000,6500.000,5950.000,6500.000,6550.000,7450.000,6000.000,6098.000,5650.000,5500.000,5800.000,5295.000,5495.000,5900.000,6250.000,6120.000,5610.000,5843.000,5600.000,5510.000,5495.000,5450.000,5495.000,5500.000,5550.000,5395.000,4794.000,5345.000,5844.000,5400.000,5500.000,5985.000,5595.000,5450.000,5638.000,5700.000,5573.000,5545.000,6000.000,5290.000,6425.000,6000.000,6395.000,5798.000,5995.000,5795.000,5795.000,5900.000,6100.000,5988.000,5950.000,6541.000,7616.000,5795.000,7295.000,5350.000,5295.000,5063.000,5000.000,4425.000,4200.000,4000.000,3894.000,4095.000,4075.000,3947.000,3947.000,4350.000,4995.000,5723.000,5845.000,6340.000,6143.000,5498.000,5795.000,5795.000,6655.000,5845.000,6000.000,6600.000,6573.000,6995.000,7398.000,8000.000,11000.000,7995.000
Gravesend,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.000,2250.000,2200.000,2350.000,,2350.000,2350.000,,1900.000,1875.000,2300.000,2500.000,2200.000,2000.000,2025.000,2100.000,2500.000,2500.000,2300.000,2200.000,2200.000,2425.000,2350.000,2300.000,2300.000,2300.000,2300.000,2400.000,2500.000,2500.000,,,,,,2525.000,2700.000,2648.000,2300.000,2300.000,2350.000,2695.000,2695.000,2388.000,2400.000,2375.000,2363.000,,2528.000,2478.000,2500.000,2400.000,2400.000,2400.000,,2450.000,2400.000,2425.000,2400.000,2389.000,2377.000,2500.000,,,,2325.000,2400.000,2350.000,2325.000,2200.000,,2300.000,2300.000,2465.000,2600.000,2400.000,2475.000,2400.000,2450.000,2600.000,2600.000,2795.000,2795.000,2425.000,2400.000,2350.000,2375.000,2500.000,2700.000,2750.000,,,2800.000
